timestamp,camera,cars,motorbikes,buses,trucks,avg_speed_kmh
2026-02-05 20:20:00,cibadak_bogor,41,49,0,1,1.11
2026-02-05 20:20:00,cibadak_bogor,21,37,0,0,0.96
2026-02-05 20:21:00,cibadak_bogor,51,69,0,0,1.05
2026-02-05 20:21:00,cibadak_bogor,49,54,5,3,1.02
2026-02-05 20:22:00,cibadak_bogor,28,24,0,3,0.96
2026-02-05 20:22:00,cibadak_bogor,23,6,0,0,0.87
2026-02-05 20:23:00,cibadak_bogor,26,18,0,3,1.13
2026-02-05 20:23:00,cibadak_bogor,32,6,1,2,1.09
2026-02-05 20:24:00,cibadak_bogor,52,36,4,0,1.01
2026-02-05 20:24:00,cibadak_bogor,46,40,0,1,1.1
2026-02-05 20:25:00,cibadak_bogor,19,22,2,5,0.91
2026-02-05 20:25:00,cibadak_bogor,50,10,0,2,1.08
2026-02-05 20:26:00,cibadak_bogor,49,75,0,0,1.03
2026-02-05 20:26:00,cibadak_bogor,26,43,0,0,0.95
2026-02-05 20:27:00,cibadak_bogor,6,2,0,0,0.0
2026-02-05 20:27:00,cibadak_bogor,6,2,0,0,0.0
2026-02-05 20:38:00,cibadak_bogor,8,3,0,0,1.04
2026-02-05 20:38:00,cibadak_bogor,8,3,0,0,0.92
2026-02-05 20:47:00,cibadak_bogor,20,20,6,4,1.01
2026-02-05 20:47:00,cibadak_bogor,15,20,7,3,1.02
2026-02-05 20:48:00,cibadak_bogor,35,9,14,2,1.0
2026-02-05 20:48:00,cibadak_bogor,35,8,14,2,1.02
2026-02-05 20:49:00,cibadak_bogor,29,7,0,0,0.93
2026-02-05 20:49:00,cibadak_bogor,26,6,0,2,0.9
2026-02-05 20:50:00,cibadak_bogor,53,41,0,1,1.0
2026-02-05 20:50:00,cibadak_bogor,53,45,0,0,0.99
2026-02-05 20:51:00,cibadak_bogor,20,8,0,0,1.07
2026-02-05 20:51:00,cibadak_bogor,11,34,0,1,1.01
2026-02-05 20:53:00,cibadak_bogor,6,3,0,0,0.9
2026-02-05 20:53:00,cibadak_bogor,3,10,0,0,0.65
2026-02-05 21:51:00,cibadak_bogor,4,8,0,0,1.15
2026-02-05 21:51:00,cibadak_bogor,9,6,0,0,1.13
2026-02-05 22:29:00,cibadak_bogor,10,9,0,0,1.0
2026-02-05 22:29:00,cibadak_bogor,9,6,0,0,1.16
2026-02-05 22:33:00,cibadak_bogor,26,29,0,0,1.15
2026-02-05 22:34:00,cibadak_bogor,60,42,0,0,1.08
2026-02-05 22:35:00,cibadak_bogor,29,10,0,1,1.05
2026-02-05 22:36:00,cibadak_bogor,17,6,0,0,1.19
2026-02-05 22:37:00,cibadak_bogor,28,3,1,1,1.15
2026-02-05 22:38:00,cibadak_bogor,6,4,0,0,0.89
2026-02-05 22:39:00,cibadak_bogor,26,43,4,8,1.02
