timestamp,camera,cars,motorbikes,buses,trucks,avg_speed_kmh
2026-02-06 13:14:00,depok_sp_jatijajar,54,42,1,17,1.11
2026-02-06 13:15:00,depok_sp_jatijajar,22,27,0,2,0.95
2026-02-06 13:15:00,depok_sp_jatijajar,49,27,1,9,0.9
2026-02-06 13:16:00,depok_sp_jatijajar,52,51,2,9,1.07
2026-02-06 13:16:00,depok_sp_jatijajar,65,54,1,18,0.92
2026-02-06 13:17:00,depok_sp_jatijajar,46,101,2,14,0.94
2026-02-06 13:17:00,depok_sp_jatijajar,48,27,5,8,1.05
2026-02-06 13:18:00,depok_sp_jatijajar,31,27,0,9,0.89
2026-02-06 13:18:00,depok_sp_jatijajar,49,96,0,7,0.88
2026-02-06 13:19:00,depok_sp_jatijajar,39,7,1,8,1.07
2026-02-06 13:19:00,depok_sp_jatijajar,65,105,1,11,0.94
2026-02-06 13:20:00,depok_sp_jatijajar,56,77,4,11,1.07
2026-02-06 13:20:00,depok_sp_jatijajar,61,68,1,22,0.99
2026-02-06 13:21:00,depok_sp_jatijajar,44,127,0,12,1.06
2026-02-06 13:21:00,depok_sp_jatijajar,74,41,1,22,0.97
2026-02-06 13:22:00,depok_sp_jatijajar,51,45,0,13,0.96
2026-02-06 13:22:00,depok_sp_jatijajar,42,73,0,19,0.91
2026-02-06 13:23:00,depok_sp_jatijajar,45,13,2,21,0.9
2026-02-06 13:23:00,depok_sp_jatijajar,36,104,0,5,1.0
2026-02-06 13:24:00,depok_sp_jatijajar,30,51,2,27,0.96
2026-02-06 13:24:00,depok_sp_jatijajar,31,19,0,10,0.97
2026-02-06 13:25:00,depok_sp_jatijajar,17,146,0,0,1.22
2026-02-06 13:25:00,depok_sp_jatijajar,53,28,3,25,0.95
2026-02-06 13:26:00,depok_sp_jatijajar,38,114,0,8,1.12
2026-02-06 13:26:00,depok_sp_jatijajar,52,66,0,12,0.97
2026-02-06 13:27:00,depok_sp_jatijajar,33,4,0,15,0.95
2026-02-06 13:27:00,depok_sp_jatijajar,61,145,0,6,1.09
2026-02-06 13:28:00,depok_sp_jatijajar,33,93,0,7,1.05
2026-02-06 13:28:00,depok_sp_jatijajar,26,49,1,8,0.93
2026-02-06 13:44:00,depok_sp_jatijajar,15,23,1,2,0.93
2026-02-06 13:45:00,depok_sp_jatijajar,47,131,1,10,0.94
2026-02-06 13:46:00,depok_sp_jatijajar,37,71,1,9,0.89
2026-02-06 13:47:00,depok_sp_jatijajar,42,58,1,13,0.93
2026-02-06 13:51:00,depok_sp_jatijajar,13,28,0,2,1.07
2026-02-06 13:52:00,depok_sp_jatijajar,53,129,3,10,0.97
2026-02-06 13:53:00,depok_sp_jatijajar,40,151,1,15,1.06
2026-02-06 13:54:00,depok_sp_jatijajar,33,122,0,4,1.02
2026-02-06 13:55:00,depok_sp_jatijajar,25,72,0,3,0.99
2026-02-06 13:56:00,depok_sp_jatijajar,46,22,0,9,0.96
2026-02-06 13:57:00,depok_sp_jatijajar,33,113,0,9,1.02
2026-02-06 13:58:00,depok_sp_jatijajar,34,51,1,27,1.03
2026-02-06 13:59:00,depok_sp_jatijajar,26,148,0,15,1.11
2026-02-06 14:00:00,depok_sp_jatijajar,11,23,0,4,0.98
2026-02-06 14:01:00,depok_sp_jatijajar,33,36,1,8,0.95
2026-02-06 14:02:00,depok_sp_jatijajar,43,40,0,9,0.9
2026-02-06 14:03:00,depok_sp_jatijajar,34,52,0,14,0.88
2026-02-06 14:04:00,depok_sp_jatijajar,25,10,2,8,0.81
2026-02-06 14:05:00,depok_sp_jatijajar,46,27,14,15,0.96
2026-02-06 14:09:00,depok_sp_jatijajar,50,6,2,4,0.95
2026-02-06 14:10:00,depok_sp_jatijajar,57,34,0,11,0.96
2026-02-06 14:11:00,depok_sp_jatijajar,41,38,0,17,0.84
2026-02-06 14:12:00,depok_sp_jatijajar,43,32,0,11,0.93
2026-02-06 14:13:00,depok_sp_jatijajar,57,17,4,10,0.82
2026-02-06 14:14:00,depok_sp_jatijajar,58,35,2,19,0.86
2026-02-06 14:15:00,depok_sp_jatijajar,41,19,2,11,0.87
2026-02-06 14:16:00,depok_sp_jatijajar,35,39,0,8,0.92
2026-02-06 14:17:00,depok_sp_jatijajar,34,60,0,13,1.03
2026-02-06 14:18:00,depok_sp_jatijajar,68,56,1,22,0.93
2026-02-06 14:19:00,depok_sp_jatijajar,67,72,1,12,1.01
2026-02-06 14:20:00,depok_sp_jatijajar,44,76,0,18,0.97
2026-02-06 14:21:00,depok_sp_jatijajar,61,136,1,8,1.07
2026-02-06 14:22:00,depok_sp_jatijajar,21,69,0,2,1.21
2026-02-06 14:23:00,depok_sp_jatijajar,25,57,0,22,1.0
2026-02-06 14:24:00,depok_sp_jatijajar,37,61,1,13,1.06
2026-02-06 14:25:00,depok_sp_jatijajar,36,81,0,9,1.03
2026-02-06 14:26:00,depok_sp_jatijajar,48,37,4,38,0.99
2026-02-06 14:27:00,depok_sp_jatijajar,27,44,2,7,0.92
2026-02-06 14:28:00,depok_sp_jatijajar,36,27,3,10,1.02
2026-02-06 14:29:00,depok_sp_jatijajar,24,24,2,14,0.92
2026-02-06 14:30:00,depok_sp_jatijajar,9,8,0,7,1.0
2026-02-06 14:31:00,depok_sp_jatijajar,12,3,1,5,1.39
2026-02-06 14:32:00,depok_sp_jatijajar,36,25,2,9,0.95
2026-02-06 14:33:00,depok_sp_jatijajar,35,18,5,14,1.1
2026-02-06 14:34:00,depok_sp_jatijajar,51,46,3,14,0.97
2026-02-06 14:35:00,depok_sp_jatijajar,28,23,1,12,0.87
2026-02-06 14:36:00,depok_sp_jatijajar,37,40,0,12,1.1
2026-02-06 14:37:00,depok_sp_jatijajar,35,28,1,10,0.96
2026-02-06 14:38:00,depok_sp_jatijajar,40,11,0,10,0.87
2026-02-06 14:39:00,depok_sp_jatijajar,30,21,0,8,0.87
2026-02-06 14:40:00,depok_sp_jatijajar,26,168,0,9,1.12
2026-02-06 14:41:00,depok_sp_jatijajar,13,68,4,3,0.97
2026-02-06 14:42:00,depok_sp_jatijajar,27,38,0,5,1.02
2026-02-06 14:43:00,depok_sp_jatijajar,37,85,9,3,1.01
2026-02-06 14:44:00,depok_sp_jatijajar,57,188,3,9,1.0
2026-02-06 14:45:00,depok_sp_jatijajar,44,141,1,9,1.08
2026-02-06 14:46:00,depok_sp_jatijajar,61,45,1,41,1.05
2026-02-06 14:47:00,depok_sp_jatijajar,49,29,0,12,0.93
2026-02-06 14:48:00,depok_sp_jatijajar,52,53,1,22,1.04
2026-02-06 14:49:00,depok_sp_jatijajar,30,6,1,27,0.95
2026-02-06 14:50:00,depok_sp_jatijajar,19,8,0,10,0.88
2026-02-06 14:51:00,depok_sp_jatijajar,29,11,0,8,0.93
2026-02-06 14:52:00,depok_sp_jatijajar,20,1,1,7,0.85
2026-02-06 14:53:00,depok_sp_jatijajar,61,42,11,14,0.99
2026-02-06 14:54:00,depok_sp_jatijajar,59,33,8,13,1.05
2026-02-06 14:55:00,depok_sp_jatijajar,52,34,4,25,0.92
2026-02-06 14:57:00,depok_sp_jatijajar,28,7,2,12,0.95
2026-02-06 14:58:00,depok_sp_jatijajar,10,14,1,3,1.16
2026-02-06 15:02:00,depok_sp_jatijajar,6,5,0,2,0.0
2026-02-06 15:03:00,depok_sp_jatijajar,20,11,2,4,0.88
2026-02-06 15:04:00,depok_sp_jatijajar,39,7,3,5,0.86
2026-02-06 15:05:00,depok_sp_jatijajar,51,7,3,6,1.04
2026-02-06 15:06:00,depok_sp_jatijajar,51,37,15,3,1.03
2026-02-06 15:07:00,depok_sp_jatijajar,47,47,2,13,0.9
2026-02-06 15:08:00,depok_sp_jatijajar,42,158,2,19,0.97
2026-02-06 15:09:00,depok_sp_jatijajar,35,90,2,23,0.95
2026-02-06 15:10:00,depok_sp_jatijajar,48,9,3,31,0.93
2026-02-06 15:11:00,depok_sp_jatijajar,26,14,4,9,0.78
2026-02-06 15:22:00,depok_sp_jatijajar,43,85,2,12,1.03
2026-02-06 15:23:00,depok_sp_jatijajar,37,181,0,12,1.05
2026-02-06 15:24:00,depok_sp_jatijajar,41,121,0,7,1.07
2026-02-06 15:25:00,depok_sp_jatijajar,31,116,0,2,1.02
2026-02-06 15:26:00,depok_sp_jatijajar,37,63,1,9,0.92
2026-02-06 15:32:00,depok_sp_jatijajar,36,20,0,2,1.23
2026-02-06 15:33:00,depok_sp_jatijajar,55,5,0,19,0.96
2026-02-06 15:34:00,depok_sp_jatijajar,70,62,0,5,1.1
2026-02-06 15:35:00,depok_sp_jatijajar,64,18,0,2,0.98
2026-02-06 15:36:00,depok_sp_jatijajar,52,21,2,21,1.04
2026-02-06 15:37:00,depok_sp_jatijajar,62,25,3,7,0.8
2026-02-06 15:38:00,depok_sp_jatijajar,61,100,1,10,0.94
2026-02-06 15:39:00,depok_sp_jatijajar,37,125,1,8,0.95
2026-02-06 16:25:00,depok_sp_jatijajar,9,19,0,1,1.04
2026-02-06 16:26:00,depok_sp_jatijajar,30,94,2,21,0.94
2026-02-06 16:27:00,depok_sp_jatijajar,50,58,0,23,0.94
2026-02-06 16:28:00,depok_sp_jatijajar,74,20,1,6,0.91
2026-02-06 16:29:00,depok_sp_jatijajar,68,95,0,32,0.91
2026-02-06 16:30:00,depok_sp_jatijajar,28,52,0,6,0.98
2026-02-06 16:31:00,depok_sp_jatijajar,46,74,2,10,0.99
2026-02-06 16:32:00,depok_sp_jatijajar,57,75,4,32,0.98
2026-02-06 16:33:00,depok_sp_jatijajar,72,95,0,23,0.99
2026-02-06 16:34:00,depok_sp_jatijajar,78,86,0,19,0.93
2026-02-06 16:35:00,depok_sp_jatijajar,43,133,0,13,0.92
2026-02-06 16:36:00,depok_sp_jatijajar,42,128,3,25,0.93
2026-02-06 16:37:00,depok_sp_jatijajar,21,80,6,14,0.92
2026-02-06 16:38:00,depok_sp_jatijajar,32,49,16,22,0.93
2026-02-06 16:39:00,depok_sp_jatijajar,45,84,7,24,0.97
2026-02-06 16:40:00,depok_sp_jatijajar,30,174,0,5,0.96
2026-02-06 16:41:00,depok_sp_jatijajar,53,100,3,27,0.97
2026-02-06 16:42:00,depok_sp_jatijajar,45,120,0,7,0.86
2026-02-06 16:43:00,depok_sp_jatijajar,55,82,0,12,0.93
2026-02-06 16:44:00,depok_sp_jatijajar,35,169,0,20,1.02
2026-02-06 16:45:00,depok_sp_jatijajar,33,170,3,6,1.09
2026-02-06 16:46:00,depok_sp_jatijajar,27,117,5,11,0.99
2026-02-06 16:47:00,depok_sp_jatijajar,32,76,2,4,1.07
2026-02-06 16:48:00,depok_sp_jatijajar,41,51,1,5,0.98
2026-02-06 16:49:00,depok_sp_jatijajar,30,129,0,11,1.03
2026-02-06 16:50:00,depok_sp_jatijajar,18,70,10,4,1.01
2026-02-06 16:51:00,depok_sp_jatijajar,56,22,3,5,0.98
2026-02-06 16:52:00,depok_sp_jatijajar,37,62,0,5,0.96
2026-02-06 16:53:00,depok_sp_jatijajar,36,27,0,14,0.96
2026-02-06 16:54:00,depok_sp_jatijajar,40,77,0,15,0.95
2026-02-06 16:55:00,depok_sp_jatijajar,9,1,0,0,0.0
2026-02-06 16:55:00,depok_sp_jatijajar,35,145,0,8,0.97
2026-02-06 16:56:00,depok_sp_jatijajar,61,112,0,10,0.91
2026-02-06 16:56:00,depok_sp_jatijajar,45,100,0,5,0.99
2026-02-06 16:57:00,depok_sp_jatijajar,27,141,0,13,0.95
2026-02-06 16:57:00,depok_sp_jatijajar,43,94,1,21,1.0
2026-02-06 16:58:00,depok_sp_jatijajar,27,172,4,16,0.98
2026-02-06 16:58:00,depok_sp_jatijajar,19,88,0,2,0.93
2026-02-06 16:59:00,depok_sp_jatijajar,20,160,0,7,0.95
2026-02-06 16:59:00,depok_sp_jatijajar,17,81,0,4,0.91
2026-02-06 17:00:00,depok_sp_jatijajar,27,60,0,3,0.82
2026-02-06 17:00:00,depok_sp_jatijajar,10,37,0,5,0.96
2026-02-06 17:01:00,depok_sp_jatijajar,13,103,0,2,1.06
2026-02-06 17:01:00,depok_sp_jatijajar,12,28,0,3,0.92
2026-02-06 17:02:00,depok_sp_jatijajar,35,149,3,9,1.07
2026-02-06 17:02:00,depok_sp_jatijajar,12,105,1,7,1.07
2026-02-06 17:03:00,depok_sp_jatijajar,22,87,1,18,1.08
2026-02-06 17:03:00,depok_sp_jatijajar,29,88,5,22,1.02
2026-02-06 17:04:00,depok_sp_jatijajar,14,36,0,1,1.12
2026-02-06 17:04:00,depok_sp_jatijajar,5,50,0,0,1.27
2026-02-06 17:05:00,depok_sp_jatijajar,18,43,0,5,1.03
2026-02-06 17:05:00,depok_sp_jatijajar,18,20,1,3,1.15
2026-02-06 17:06:00,depok_sp_jatijajar,51,31,1,21,0.91
2026-02-06 17:06:00,depok_sp_jatijajar,64,171,1,24,0.95
2026-02-06 17:07:00,depok_sp_jatijajar,52,49,0,10,0.85
2026-02-06 17:07:00,depok_sp_jatijajar,69,89,1,22,0.97
2026-02-06 17:08:00,depok_sp_jatijajar,37,32,1,12,0.86
2026-02-06 17:08:00,depok_sp_jatijajar,35,53,0,11,0.79
2026-02-06 17:09:00,depok_sp_jatijajar,56,57,1,18,0.98
2026-02-06 17:09:00,depok_sp_jatijajar,47,28,1,13,0.87
2026-02-06 17:10:00,depok_sp_jatijajar,47,75,2,11,0.97
2026-02-06 17:10:00,depok_sp_jatijajar,50,34,2,22,0.94
2026-02-06 17:11:00,depok_sp_jatijajar,49,21,0,8,0.84
2026-02-06 17:11:00,depok_sp_jatijajar,38,49,0,7,0.91
2026-02-06 17:12:00,depok_sp_jatijajar,32,26,1,10,0.94
2026-02-06 17:12:00,depok_sp_jatijajar,49,79,0,12,0.84
2026-02-06 17:13:00,depok_sp_jatijajar,48,1,0,10,0.87
2026-02-06 17:13:00,depok_sp_jatijajar,55,55,1,16,1.0
2026-02-06 17:14:00,depok_sp_jatijajar,55,15,0,12,0.89
2026-02-06 17:14:00,depok_sp_jatijajar,60,93,0,11,0.93
2026-02-06 17:15:00,depok_sp_jatijajar,43,137,1,7,1.02
2026-02-06 17:15:00,depok_sp_jatijajar,32,67,4,25,1.07
2026-02-06 17:16:00,depok_sp_jatijajar,49,132,3,6,0.97
2026-02-06 17:16:00,depok_sp_jatijajar,21,47,3,16,1.03
2026-02-06 17:17:00,depok_sp_jatijajar,40,170,2,12,1.02
2026-02-06 17:17:00,depok_sp_jatijajar,25,100,8,5,1.09
2026-02-06 17:18:00,depok_sp_jatijajar,20,132,0,5,1.01
2026-02-06 17:18:00,depok_sp_jatijajar,15,71,2,2,1.12
2026-02-06 17:19:00,depok_sp_jatijajar,26,85,2,5,1.0
2026-02-06 17:19:00,depok_sp_jatijajar,25,61,1,4,1.09
2026-02-06 17:20:00,depok_sp_jatijajar,23,13,1,4,0.72
2026-02-06 17:20:00,depok_sp_jatijajar,18,79,0,2,0.99
2026-02-06 17:21:00,depok_sp_jatijajar,35,48,1,2,1.0
2026-02-06 17:21:00,depok_sp_jatijajar,19,20,0,9,0.9
2026-02-06 17:22:00,depok_sp_jatijajar,13,4,1,2,0.69
2026-02-06 17:22:00,depok_sp_jatijajar,38,77,1,11,1.04
2026-02-06 17:23:00,depok_sp_jatijajar,27,89,4,16,1.05
2026-02-06 17:23:00,depok_sp_jatijajar,31,109,2,11,1.04
2026-02-06 17:24:00,depok_sp_jatijajar,53,90,3,6,1.05
2026-02-06 17:24:00,depok_sp_jatijajar,31,110,0,4,1.14
2026-02-06 17:25:00,depok_sp_jatijajar,58,124,3,19,1.05
2026-02-06 17:25:00,depok_sp_jatijajar,38,92,0,23,1.07
2026-02-06 17:26:00,depok_sp_jatijajar,49,174,0,7,0.98
2026-02-06 17:26:00,depok_sp_jatijajar,34,35,1,17,0.91
2026-02-06 17:27:00,depok_sp_jatijajar,47,67,9,24,0.94
2026-02-06 17:27:00,depok_sp_jatijajar,35,116,1,8,1.06
2026-02-06 17:28:00,depok_sp_jatijajar,65,62,5,9,1.0
2026-02-06 17:28:00,depok_sp_jatijajar,79,78,0,14,1.08
2026-02-06 17:29:00,depok_sp_jatijajar,50,151,1,15,1.01
2026-02-06 17:29:00,depok_sp_jatijajar,42,71,1,8,1.03
2026-02-06 17:30:00,depok_sp_jatijajar,9,14,4,4,1.21
2026-02-06 17:30:00,depok_sp_jatijajar,15,69,4,2,1.12
2026-02-06 17:31:00,depok_sp_jatijajar,22,41,1,2,0.91
2026-02-06 17:31:00,depok_sp_jatijajar,27,30,6,11,1.04
2026-02-06 17:32:00,depok_sp_jatijajar,61,56,4,8,1.03
2026-02-06 17:33:00,depok_sp_jatijajar,68,52,1,18,0.92
2026-02-06 17:34:00,depok_sp_jatijajar,53,103,0,6,0.87
2026-02-06 17:35:00,depok_sp_jatijajar,45,74,0,26,0.9
2026-02-06 17:36:00,depok_sp_jatijajar,21,159,0,17,1.0
2026-02-06 17:37:00,depok_sp_jatijajar,39,100,1,7,0.93
2026-02-06 17:38:00,depok_sp_jatijajar,27,92,6,7,0.98
2026-02-06 17:39:00,depok_sp_jatijajar,50,134,7,9,1.0
2026-02-06 18:03:00,depok_sp_jatijajar,47,16,0,11,0.94
2026-02-06 18:04:00,depok_sp_jatijajar,57,21,0,20,0.86
2026-02-06 18:05:00,depok_sp_jatijajar,63,59,0,19,1.0
2026-02-06 18:06:00,depok_sp_jatijajar,79,33,4,12,0.91
2026-02-06 18:07:00,depok_sp_jatijajar,76,50,2,19,0.93
2026-02-06 18:08:00,depok_sp_jatijajar,53,25,0,11,0.92
2026-02-06 18:09:00,depok_sp_jatijajar,65,78,0,11,1.02
2026-02-06 18:10:00,depok_sp_jatijajar,49,27,0,17,0.9
2026-02-06 18:11:00,depok_sp_jatijajar,52,45,1,15,0.91
2026-02-06 18:12:00,depok_sp_jatijajar,55,9,1,28,0.87
2026-02-06 18:13:00,depok_sp_jatijajar,79,88,0,11,1.1
2026-02-06 18:14:00,depok_sp_jatijajar,62,95,1,16,1.01
2026-02-06 18:15:00,depok_sp_jatijajar,71,72,0,10,0.97
2026-02-06 18:16:00,depok_sp_jatijajar,78,93,1,18,0.97
2026-02-06 18:17:00,depok_sp_jatijajar,61,74,0,25,0.98
2026-02-06 18:18:00,depok_sp_jatijajar,62,23,1,11,0.95
2026-02-06 18:19:00,depok_sp_jatijajar,46,62,3,8,0.93
2026-02-06 18:20:00,depok_sp_jatijajar,59,43,0,14,0.97
2026-02-06 18:21:00,depok_sp_jatijajar,82,7,0,12,0.97
2026-02-06 18:22:00,depok_sp_jatijajar,88,35,1,7,0.95
2026-02-06 18:23:00,depok_sp_jatijajar,83,31,0,5,1.06
2026-02-06 18:24:00,depok_sp_jatijajar,47,49,0,13,0.97
2026-02-06 18:25:00,depok_sp_jatijajar,38,54,3,11,1.03
2026-02-06 18:25:00,depok_sp_jatijajar,12,8,0,1,1.05
2026-02-06 18:26:00,depok_sp_jatijajar,112,51,6,13,1.1
2026-02-06 18:26:00,depok_sp_jatijajar,24,28,0,1,1.08
2026-02-06 18:27:00,depok_sp_jatijajar,57,19,0,2,1.15
2026-02-06 18:27:00,depok_sp_jatijajar,30,9,0,8,1.11
2026-02-06 18:28:00,depok_sp_jatijajar,81,32,0,8,1.1
2026-02-06 18:28:00,depok_sp_jatijajar,47,30,0,3,1.19
2026-02-06 18:29:00,depok_sp_jatijajar,101,28,0,7,1.14
2026-02-06 18:29:00,depok_sp_jatijajar,49,33,0,4,1.04
2026-02-06 18:30:00,depok_sp_jatijajar,26,22,0,5,0.92
2026-02-06 18:30:00,depok_sp_jatijajar,26,15,1,4,1.06
2026-02-06 18:31:00,depok_sp_jatijajar,38,14,1,1,1.05
2026-02-06 18:31:00,depok_sp_jatijajar,16,0,0,13,1.08
2026-02-06 18:32:00,depok_sp_jatijajar,35,9,0,0,1.02
2026-02-06 18:32:00,depok_sp_jatijajar,16,6,0,0,1.43
2026-02-06 18:33:00,depok_sp_jatijajar,16,36,0,0,1.14
2026-02-06 18:33:00,depok_sp_jatijajar,23,24,0,2,0.92
2026-02-06 18:34:00,depok_sp_jatijajar,17,4,0,3,1.13
2026-02-06 18:34:00,depok_sp_jatijajar,52,8,2,5,1.13
2026-02-06 18:35:00,depok_sp_jatijajar,68,14,3,2,1.2
2026-02-06 18:35:00,depok_sp_jatijajar,77,64,0,0,1.17
2026-02-06 18:36:00,depok_sp_jatijajar,46,12,0,0,1.05
2026-02-06 18:36:00,depok_sp_jatijajar,76,66,0,0,1.2
2026-02-06 18:37:00,depok_sp_jatijajar,13,7,1,3,0.79
2026-02-06 18:37:00,depok_sp_jatijajar,93,25,0,1,1.06
2026-02-06 18:37:00,depok_sp_jatijajar,19,32,0,1,1.12
2026-02-06 18:38:00,depok_sp_jatijajar,42,10,1,1,1.07
2026-02-06 18:38:00,depok_sp_jatijajar,20,6,0,3,0.83
2026-02-06 18:38:00,depok_sp_jatijajar,35,8,0,3,1.25
2026-02-06 18:39:00,depok_sp_jatijajar,106,9,1,18,0.91
2026-02-06 18:39:00,depok_sp_jatijajar,13,28,1,4,0.8
2026-02-06 18:39:00,depok_sp_jatijajar,9,3,0,0,0.75
2026-02-06 18:40:00,depok_sp_jatijajar,37,19,7,10,0.83
2026-02-06 18:40:00,depok_sp_jatijajar,38,3,0,14,0.85
2026-02-06 18:40:00,depok_sp_jatijajar,90,26,1,5,0.88
2026-02-06 18:41:00,depok_sp_jatijajar,69,4,1,4,0.87
2026-02-06 18:41:00,depok_sp_jatijajar,31,26,1,16,0.88
2026-02-06 18:41:00,depok_sp_jatijajar,35,1,0,3,0.83
2026-02-06 18:42:00,depok_sp_jatijajar,44,1,1,4,0.79
2026-02-06 18:42:00,depok_sp_jatijajar,22,12,3,17,0.77
2026-02-06 18:42:00,depok_sp_jatijajar,55,3,1,2,0.82
2026-02-06 18:43:00,depok_sp_jatijajar,26,1,5,12,0.89
2026-02-06 18:43:00,depok_sp_jatijajar,66,4,1,5,0.96
2026-02-06 18:43:00,depok_sp_jatijajar,105,11,0,9,0.91
2026-02-06 18:44:00,depok_sp_jatijajar,67,44,0,8,1.04
2026-02-06 18:44:00,depok_sp_jatijajar,21,0,0,0,0.95
2026-02-06 18:44:00,depok_sp_jatijajar,20,12,4,10,0.89
2026-02-06 18:45:00,depok_sp_jatijajar,2,0,0,4,0.75
2026-02-06 18:45:00,depok_sp_jatijajar,41,38,0,4,1.0
2026-02-06 18:45:00,depok_sp_jatijajar,16,3,0,4,1.07
2026-02-06 18:46:00,depok_sp_jatijajar,79,21,1,12,0.97
2026-02-06 18:46:00,depok_sp_jatijajar,21,5,0,12,0.82
2026-02-06 18:46:00,depok_sp_jatijajar,14,4,0,1,0.89
2026-02-06 18:47:00,depok_sp_jatijajar,33,5,1,7,0.83
2026-02-06 18:47:00,depok_sp_jatijajar,69,44,0,5,1.04
2026-02-06 18:47:00,depok_sp_jatijajar,36,11,2,15,1.01
2026-02-06 18:48:00,depok_sp_jatijajar,54,4,2,12,0.9
2026-02-06 18:48:00,depok_sp_jatijajar,73,32,0,5,0.94
2026-02-06 18:48:00,depok_sp_jatijajar,55,2,1,13,0.95
2026-02-06 18:49:00,depok_sp_jatijajar,39,4,2,18,0.88
2026-02-06 18:49:00,depok_sp_jatijajar,40,52,0,4,0.88
2026-02-06 18:49:00,depok_sp_jatijajar,83,31,14,14,1.03
2026-02-06 18:50:00,depok_sp_jatijajar,71,29,1,6,0.9
2026-02-06 18:50:00,depok_sp_jatijajar,77,35,0,7,0.89
2026-02-06 18:50:00,depok_sp_jatijajar,36,0,3,18,0.91
2026-02-06 18:51:00,depok_sp_jatijajar,66,36,0,6,0.93
2026-02-06 18:51:00,depok_sp_jatijajar,32,0,4,6,0.89
2026-02-06 18:51:00,depok_sp_jatijajar,8,6,0,1,0.9
2026-02-06 18:52:00,depok_sp_jatijajar,93,20,0,4,1.11
2026-02-06 18:52:00,depok_sp_jatijajar,22,15,0,10,0.95
2026-02-06 18:52:00,depok_sp_jatijajar,41,0,3,7,1.07
2026-02-06 18:53:00,depok_sp_jatijajar,45,3,2,5,1.19
2026-02-06 18:53:00,depok_sp_jatijajar,113,13,0,2,1.2
2026-02-06 18:53:00,depok_sp_jatijajar,22,3,1,8,0.78
2026-02-06 19:02:00,depok_sp_jatijajar,57,0,4,5,0.91
2026-02-06 19:03:00,depok_sp_jatijajar,31,0,1,6,0.79
2026-02-06 19:04:00,depok_sp_jatijajar,64,26,1,14,0.95
2026-02-06 19:05:00,depok_sp_jatijajar,46,12,0,13,0.82
2026-02-06 19:06:00,depok_sp_jatijajar,36,28,0,5,0.98
2026-02-06 19:07:00,depok_sp_jatijajar,139,32,1,7,1.05
2026-02-06 19:08:00,depok_sp_jatijajar,84,103,0,7,0.98
2026-02-06 19:09:00,depok_sp_jatijajar,87,48,0,6,1.01
2026-02-06 19:10:00,depok_sp_jatijajar,137,10,1,16,1.08
2026-02-06 19:11:00,depok_sp_jatijajar,74,29,0,6,0.98
2026-02-06 19:12:00,depok_sp_jatijajar,50,7,0,7,0.96
2026-02-06 19:13:00,depok_sp_jatijajar,89,9,0,6,1.14
2026-02-06 19:14:00,depok_sp_jatijajar,60,2,4,1,1.11
2026-02-06 19:15:00,depok_sp_jatijajar,35,5,4,3,0.93
2026-02-06 19:16:00,depok_sp_jatijajar,40,22,6,11,0.97
2026-02-06 19:17:00,depok_sp_jatijajar,92,25,0,3,1.03
2026-02-06 19:18:00,depok_sp_jatijajar,82,26,0,10,0.96
2026-02-06 19:19:00,depok_sp_jatijajar,94,22,0,3,0.96
2026-02-06 19:20:00,depok_sp_jatijajar,47,12,0,6,1.12
2026-02-06 19:21:00,depok_sp_jatijajar,122,1,0,12,1.1
2026-02-06 19:22:00,depok_sp_jatijajar,61,10,1,6,1.05
2026-02-06 19:23:00,depok_sp_jatijajar,81,17,0,7,1.12
2026-02-06 19:24:00,depok_sp_jatijajar,82,43,0,2,1.11
2026-02-06 19:25:00,depok_sp_jatijajar,42,58,0,1,0.91
2026-02-06 19:26:00,depok_sp_jatijajar,64,87,0,2,0.93
2026-02-06 19:27:00,depok_sp_jatijajar,66,54,0,6,0.98
2026-02-06 19:28:00,depok_sp_jatijajar,83,8,0,5,0.94
2026-02-06 19:29:00,depok_sp_jatijajar,72,5,0,5,0.91
2026-02-06 19:30:00,depok_sp_jatijajar,36,6,0,1,0.97
2026-02-06 19:31:00,depok_sp_jatijajar,35,6,0,1,1.08
2026-02-06 19:32:00,depok_sp_jatijajar,55,4,0,4,1.07
2026-02-06 19:33:00,depok_sp_jatijajar,14,12,0,0,1.2
2026-02-06 19:34:00,depok_sp_jatijajar,44,28,0,0,1.09
2026-02-06 19:35:00,depok_sp_jatijajar,90,57,0,5,1.06
2026-02-06 19:36:00,depok_sp_jatijajar,92,23,0,3,1.21
2026-02-06 19:37:00,depok_sp_jatijajar,67,18,0,1,1.14
2026-02-06 19:38:00,depok_sp_jatijajar,98,23,0,2,1.17
2026-02-06 19:39:00,depok_sp_jatijajar,126,11,0,0,1.2
2026-02-06 19:40:00,depok_sp_jatijajar,71,8,0,11,1.13
2026-02-06 19:41:00,depok_sp_jatijajar,53,0,0,22,1.03
2026-02-06 19:42:00,depok_sp_jatijajar,60,34,1,7,1.04
2026-02-06 19:43:00,depok_sp_jatijajar,95,62,1,14,0.99
2026-02-06 19:44:00,depok_sp_jatijajar,72,51,2,12,1.07
2026-02-06 19:45:00,depok_sp_jatijajar,42,40,0,2,1.04
2026-02-06 19:46:00,depok_sp_jatijajar,84,24,0,4,1.0
2026-02-06 19:47:00,depok_sp_jatijajar,61,19,1,5,1.14
2026-02-06 19:48:00,depok_sp_jatijajar,60,19,1,9,0.99
2026-02-06 19:49:00,depok_sp_jatijajar,83,28,2,8,1.06
