timestamp,camera,cars,motorbikes,buses,trucks,avg_speed_kmh
2026-02-05 08:29:00,jl_djuanda,33,32,0,6,1.13
2026-02-05 08:30:00,jl_djuanda,41,86,2,9,1.03
2026-02-05 08:31:00,jl_djuanda,44,27,4,7,0.94
2026-02-05 08:32:00,jl_djuanda,58,47,1,31,1.0
2026-02-05 08:33:00,jl_djuanda,29,60,6,7,1.01
2026-02-05 08:34:00,jl_djuanda,50,56,0,5,1.02
2026-02-05 09:48:00,jl_djuanda,27,47,12,12,1.02
2026-02-05 09:49:00,jl_djuanda,38,13,4,10,0.94
2026-02-05 09:50:00,jl_djuanda,49,52,19,40,0.98
2026-02-05 09:51:00,jl_djuanda,41,56,9,16,0.97
2026-02-05 09:52:00,jl_djuanda,51,45,11,33,0.94
2026-02-05 09:53:00,jl_djuanda,40,47,14,23,0.98
2026-02-05 09:54:00,jl_djuanda,55,35,15,28,1.02
2026-02-05 09:57:00,jl_djuanda,20,49,1,4,1.23
2026-02-05 09:58:00,jl_djuanda,51,20,19,34,1.0
2026-02-05 09:59:00,jl_djuanda,39,47,1,2,1.07
2026-02-05 10:00:00,jl_djuanda,40,8,2,9,0.92
2026-02-05 10:01:00,jl_djuanda,53,42,3,13,1.0
2026-02-05 10:02:00,jl_djuanda,50,39,3,13,1.01
2026-02-05 10:03:00,jl_djuanda,45,71,5,8,1.03
2026-02-05 10:04:00,jl_djuanda,51,35,6,8,1.0
2026-02-05 10:05:00,jl_djuanda,51,78,11,26,1.01
2026-02-05 10:06:00,jl_djuanda,43,59,0,6,1.07
2026-02-05 10:55:00,jl_djuanda,13,2,0,2,1.29
2026-02-05 10:57:00,jl_djuanda,42,62,11,13,1.06
2026-02-05 10:58:00,jl_djuanda,49,59,2,23,0.98
2026-02-05 10:59:00,jl_djuanda,49,64,0,24,0.94
2026-02-05 11:00:00,jl_djuanda,49,62,4,21,1.0
2026-02-05 11:01:00,jl_djuanda,48,55,1,11,1.03
2026-02-05 11:02:00,jl_djuanda,33,103,4,17,0.97
2026-02-05 11:03:00,jl_djuanda,38,63,1,12,1.02
2026-02-05 11:04:00,jl_djuanda,45,55,4,19,1.13
2026-02-05 11:17:00,jl_djuanda,43,28,7,11,1.03
2026-02-05 11:18:00,jl_djuanda,45,41,0,10,1.0
2026-02-05 11:19:00,jl_djuanda,49,83,1,14,1.0
2026-02-05 11:20:00,jl_djuanda,59,65,2,21,0.97
2026-02-05 11:21:00,jl_djuanda,55,41,8,22,1.09
2026-02-05 11:22:00,jl_djuanda,68,30,1,22,0.95
2026-02-05 11:23:00,jl_djuanda,60,52,1,21,0.91
2026-02-05 11:24:00,jl_djuanda,57,25,3,20,0.9
2026-02-05 11:25:00,jl_djuanda,42,8,4,8,0.97
2026-02-05 11:26:00,jl_djuanda,45,57,3,9,1.0
2026-02-05 11:27:00,jl_djuanda,38,41,1,12,1.01
2026-02-05 11:28:00,jl_djuanda,68,20,13,26,0.97
2026-02-05 11:29:00,jl_djuanda,50,67,1,10,1.0
2026-02-05 11:30:00,jl_djuanda,50,86,2,13,1.01
